,match_id,season,team1,team2,toss_winner,toss_decision,match_winner,winner_wickets,winner_runs,player_of_match,venue,outcome,method,eliminator,team1_win_percentage_against_team2,avg_1st_innings,avg_2nd_innings
766,258,2012,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Kolkata Knight Riders,0.0,42.0,L Balaji,"M Chinnaswamy Stadium, Bengaluru",Normal,Not D/L,NA,56.25,171.0,153.0
767,257,2012,Deccan Chargers,Mumbai Indians,Deccan Chargers,bat,Mumbai Indians,5.0,0.0,RG Sharma,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Normal,Not D/L,NA,40.0,157.0,131.0
768,256,2012,Pune Warriors,Punjab Kings,Pune Warriors,bat,Pune Warriors,0.0,22.0,MN Samuels,Subrata Roy Sahara Stadium,Normal,Not D/L,NA,50.0,149.0,134.0
769,255,2012,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,field,Rajasthan Royals,0.0,22.0,BJ Hodge,"Sawai Mansingh Stadium, Jaipur",Normal,Not D/L,NA,51.85,159.0,145.0
770,254,2012,Deccan Chargers,Chennai Super Kings,Deccan Chargers,field,Chennai Super Kings,0.0,47.5,RA Jadeja,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Normal,Not D/L,NA,40.0,157.0,131.0
771,253,2012,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,field,Royal Challengers Bangalore,0.0,20.0,AB de Villiers,"M Chinnaswamy Stadium, Bengaluru",Normal,Not D/L,NA,28.57,171.0,153.0
772,252,2012,Punjab Kings,Rajasthan Royals,Kings XI Punjab,field,Rajasthan Royals,0.0,31.0,AM Rahane,"Sawai Mansingh Stadium, Jaipur",Normal,Not D/L,NA,38.46,159.0,145.0
773,251,2012,Pune Warriors,Mumbai Indians,Mumbai Indians,field,Pune Warriors,0.0,28.0,SPD Smith,"Wankhede Stadium, Mumbai",Normal,Not D/L,NA,16.67,169.0,159.0
774,250,2012,Kolkata Knight Riders,Delhi Daredevils,Delhi Daredevils,field,Delhi Daredevils,8.0,0.0,IK Pathan,"Eden Gardens, Kolkata",Normal,Not D/L,NA,61.9,164.0,150.0
775,249,2012,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,8.0,0.0,RE Levi,"MA Chidambaram Stadium, Chepauk, Chennai",Normal,Not D/L,NA,44.44,163.0,150.0
776,248,2011,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,Chennai Super Kings,0.0,47.5,M Vijay,"MA Chidambaram Stadium, Chepauk, Chennai",Normal,Not D/L,NA,66.67,163.0,150.0
777,247,2011,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,Royal Challengers Bangalore,0.0,43.0,CH Gayle,"MA Chidambaram Stadium, Chepauk, Chennai",Normal,Not D/L,NA,40.62,163.0,150.0
778,246,2011,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,4.0,0.0,MM Patel,"Wankhede Stadium, Mumbai",Normal,Not D/L,NA,28.12,169.0,159.0
779,245,2011,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,field,Chennai Super Kings,6.0,0.0,SK Raina,"Wankhede Stadium, Mumbai",Normal,Not D/L,NA,66.67,169.0,159.0
780,244,2011,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,5.0,0.0,JEC Franklin,"Eden Gardens, Kolkata",Normal,Not D/L,NA,28.12,164.0,150.0
781,243,2011,Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,8.0,0.0,CH Gayle,"M Chinnaswamy Stadium, Bengaluru",Normal,Not D/L,NA,66.67,171.0,153.0
782,242,2011,Pune Warriors,Delhi Daredevils,Delhi Daredevils,bat,NA,0.0,0.0,NA,Feroz Shah Kotla,no result,Not D/L,NA,33.33,162.0,148.0
783,241,2011,Deccan Chargers,Punjab Kings,Kings XI Punjab,field,Deccan Chargers,0.0,47.5,S Dhawan,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Normal,Not D/L,NA,30.0,180.0,155.0
784,240,2011,Rajasthan Royals,Mumbai Indians,Mumbai Indians,bat,Rajasthan Royals,10.0,0.0,SR Watson,"Wankhede Stadium, Mumbai",Normal,Not D/L,NA,44.44,169.0,159.0
785,239,2011,Kolkata Knight Riders,Pune Warriors,Kolkata Knight Riders,field,Kolkata Knight Riders,7.0,0.0,YK Pathan,"Dr DY Patil Sports Academy, Mumbai",Normal,Not D/L,NA,80.0,160.0,148.0
786,238,2011,Kochi Tuskers Kerala,Chennai Super Kings,Chennai Super Kings,bat,Chennai Super Kings,0.0,11.0,WP Saha,"MA Chidambaram Stadium, Chepauk, Chennai",Normal,Not D/L,NA,50.0,163.0,150.0
787,237,2011,Punjab Kings,Royal Challengers Bangalore,Kings XI Punjab,bat,Punjab Kings,0.0,47.5,AC Gilchrist,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Normal,Not D/L,NA,54.84,180.0,155.0
788,236,2011,Deccan Chargers,Pune Warriors,Deccan Chargers,field,Deccan Chargers,6.0,0.0,A Mishra,"Dr DY Patil Sports Academy, Mumbai",Normal,Not D/L,NA,75.0,160.0,148.0
789,235,2011,Kochi Tuskers Kerala,Rajasthan Royals,Kochi Tuskers Kerala,field,Kochi Tuskers Kerala,8.0,0.0,BJ Hodge,Holkar Cricket Stadium,Normal,Not D/L,NA,50.0,160.0,159.0
790,234,2011,Delhi Daredevils,Punjab Kings,Delhi Daredevils,field,Punjab Kings,0.0,29.0,PP Chawla,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Normal,Not D/L,NA,40.91,180.0,155.0
791,233,2011,Deccan Chargers,Mumbai Indians,Deccan Chargers,bat,Deccan Chargers,0.0,10.0,A Mishra,"Wankhede Stadium, Mumbai",Normal,Not D/L,NA,40.0,169.0,159.0
792,232,2011,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,4.0,0.0,CH Gayle,"M Chinnaswamy Stadium, Bengaluru",Normal,D/L,NA,56.25,171.0,153.0
793,231,2011,Kochi Tuskers Kerala,Punjab Kings,Kings XI Punjab,field,Punjab Kings,6.0,0.0,KD Karthik,Holkar Cricket Stadium,Normal,Not D/L,NA,0.0,160.0,159.0
794,230,2011,Delhi Daredevils,Chennai Super Kings,Chennai Super Kings,bat,Chennai Super Kings,0.0,18.0,MS Dhoni,"MA Chidambaram Stadium, Chepauk, Chennai",Normal,Not D/L,NA,33.33,163.0,150.0
795,229,2011,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,field,Royal Challengers Bangalore,9.0,0.0,S Aravind,"Sawai Mansingh Stadium, Jaipur",Normal,Not D/L,NA,51.72,159.0,145.0
796,228,2011,Punjab Kings,Mumbai Indians,Mumbai Indians,field,Punjab Kings,0.0,47.5,BA Bhatt,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Normal,Not D/L,NA,45.16,168.0,157.0
797,227,2011,Deccan Chargers,Pune Warriors,Deccan Chargers,bat,Pune Warriors,6.0,0.0,MR Marsh,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Normal,Not D/L,NA,75.0,159.0,148.0
798,226,2011,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,field,Chennai Super Kings,0.0,47.5,M Vijay,"Sawai Mansingh Stadium, Jaipur",Normal,Not D/L,NA,53.57,159.0,145.0
799,225,2011,Pune Warriors,Punjab Kings,Kings XI Punjab,bat,Pune Warriors,5.0,0.0,R Sharma,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Normal,Not D/L,NA,50.0,168.0,157.0
800,224,2011,Kochi Tuskers Kerala,Royal Challengers Bangalore,Kochi Tuskers Kerala,bat,Royal Challengers Bangalore,9.0,0.0,CH Gayle,"M Chinnaswamy Stadium, Bengaluru",Normal,Not D/L,NA,0.0,171.0,153.0
801,223,2011,Delhi Daredevils,Mumbai Indians,Delhi Daredevils,field,Mumbai Indians,0.0,32.0,AT Rayudu,"Wankhede Stadium, Mumbai",Normal,Not D/L,NA,50.0,169.0,159.0
802,222,2011,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,bat,Kolkata Knight Riders,0.0,10.0,Iqbal Abdulla,"Eden Gardens, Kolkata",Normal,D/L,NA,35.71,164.0,150.0
803,221,2011,Punjab Kings,Royal Challengers Bangalore,Kings XI Punjab,field,Royal Challengers Bangalore,0.0,47.5,CH Gayle,"M Chinnaswamy Stadium, Bengaluru",Normal,Not D/L,NA,54.84,171.0,153.0
804,220,2011,Deccan Chargers,Delhi Daredevils,Delhi Daredevils,field,Delhi Daredevils,4.0,0.0,V Sehwag,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Normal,Not D/L,NA,36.36,159.0,148.0
805,219,2011,Kolkata Knight Riders,Kochi Tuskers Kerala,Kolkata Knight Riders,field,Kochi Tuskers Kerala,0.0,17.0,BJ Hodge,Nehru Stadium,Normal,Not D/L,NA,0.0,147.0,126.0
806,218,2011,Pune Warriors,Mumbai Indians,Pune Warriors,field,Mumbai Indians,0.0,21.0,R Sharma,"Dr DY Patil Sports Academy, Mumbai",Normal,Not D/L,NA,16.67,160.0,148.0
807,217,2011,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,bat,Chennai Super Kings,8.0,0.0,MEK Hussey,"MA Chidambaram Stadium, Chepauk, Chennai",Normal,Not D/L,NA,53.57,163.0,150.0
808,216,2011,Deccan Chargers,Kolkata Knight Riders,Deccan Chargers,field,Kolkata Knight Riders,0.0,20.0,YK Pathan,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Normal,Not D/L,NA,22.22,159.0,148.0
809,215,2011,Kochi Tuskers Kerala,Delhi Daredevils,Kochi Tuskers Kerala,field,Kochi Tuskers Kerala,7.0,0.0,P Parameswaran,Feroz Shah Kotla,Normal,Not D/L,NA,50.0,162.0,148.0
810,214,2011,Punjab Kings,Mumbai Indians,Kings XI Punjab,field,Mumbai Indians,0.0,23.0,KA Pollard,"Wankhede Stadium, Mumbai",Normal,Not D/L,NA,45.16,169.0,159.0
811,213,2011,Deccan Chargers,Chennai Super Kings,Chennai Super Kings,bat,Chennai Super Kings,0.0,19.0,JA Morkel,"MA Chidambaram Stadium, Chepauk, Chennai",Normal,Not D/L,NA,40.0,163.0,150.0
812,212,2011,Pune Warriors,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,6.0,0.0,LRPL Taylor,"Sawai Mansingh Stadium, Jaipur",Normal,Not D/L,NA,20.0,159.0,145.0
813,211,2011,Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,field,Kolkata Knight Riders,8.0,0.0,Iqbal Abdulla,"Eden Gardens, Kolkata",Normal,Not D/L,NA,65.62,164.0,150.0
814,210,2011,Kochi Tuskers Kerala,Delhi Daredevils,Delhi Daredevils,bat,Delhi Daredevils,0.0,38.0,V Sehwag,Nehru Stadium,Normal,Not D/L,NA,50.0,147.0,126.0
815,209,2011,Pune Warriors,Royal Challengers Bangalore,Pune Warriors,field,Royal Challengers Bangalore,0.0,26.0,V Kohli,"M Chinnaswamy Stadium, Bengaluru",Normal,Not D/L,NA,0.0,171.0,153.0
816,208,2011,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,field,Rajasthan Royals,7.0,0.0,J Botha,"Sawai Mansingh Stadium, Jaipur",Normal,Not D/L,NA,44.44,159.0,145.0
817,207,2011,Kolkata Knight Riders,Delhi Daredevils,Delhi Daredevils,field,Kolkata Knight Riders,0.0,17.0,MK Tiwary,Feroz Shah Kotla,Normal,Not D/L,NA,61.9,162.0,148.0
818,206,2011,Deccan Chargers,Kochi Tuskers Kerala,Kochi Tuskers Kerala,field,Deccan Chargers,0.0,47.5,I Sharma,Nehru Stadium,Normal,Not D/L,NA,100.0,147.0,126.0
819,205,2011,Pune Warriors,Chennai Super Kings,Pune Warriors,bat,Chennai Super Kings,8.0,0.0,DE Bollinger,"Dr DY Patil Sports Academy, Mumbai",Normal,Not D/L,NA,33.33,160.0,148.0
820,204,2011,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,3.0,0.0,V Kohli,Feroz Shah Kotla,Normal,Not D/L,NA,28.57,162.0,148.0
821,203,2011,Pune Warriors,Chennai Super Kings,Pune Warriors,field,Chennai Super Kings,0.0,25.0,MEK Hussey,"MA Chidambaram Stadium, Chepauk, Chennai",Normal,Not D/L,NA,33.33,163.0,150.0
822,202,2011,Kochi Tuskers Kerala,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,8.0,0.0,SK Warne,"Sawai Mansingh Stadium, Jaipur",Normal,Not D/L,NA,50.0,159.0,145.0
823,201,2011,Deccan Chargers,Mumbai Indians,Deccan Chargers,field,Mumbai Indians,0.0,37.0,SL Malinga,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Normal,Not D/L,NA,40.0,159.0,148.0
824,200,2011,Delhi Daredevils,Punjab Kings,Kings XI Punjab,field,Delhi Daredevils,0.0,29.0,DA Warner,Feroz Shah Kotla,Normal,Not D/L,NA,40.91,162.0,148.0
825,199,2011,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,9.0,0.0,CH Gayle,"Eden Gardens, Kolkata",Normal,Not D/L,NA,56.25,164.0,150.0
826,198,2011,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,field,Mumbai Indians,0.0,8.0,Harbhajan Singh,"Wankhede Stadium, Mumbai",Normal,Not D/L,NA,44.44,169.0,159.0
827,197,2011,Punjab Kings,Rajasthan Royals,Rajasthan Royals,field,Punjab Kings,0.0,47.5,SE Marsh,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Normal,Not D/L,NA,38.46,168.0,157.0
828,196,2011,Kolkata Knight Riders,Kochi Tuskers Kerala,Kolkata Knight Riders,field,Kochi Tuskers Kerala,0.0,6.0,DPMD Jayawardene,"Eden Gardens, Kolkata",Normal,Not D/L,NA,0.0,164.0,150.0
829,195,2011,Pune Warriors,Mumbai Indians,Pune Warriors,bat,Mumbai Indians,7.0,0.0,MM Patel,"Wankhede Stadium, Mumbai",Normal,Not D/L,NA,16.67,169.0,159.0
830,194,2011,Deccan Chargers,Delhi Daredevils,Deccan Chargers,bat,Deccan Chargers,0.0,16.0,S Sohal,Feroz Shah Kotla,Normal,Not D/L,NA,36.36,162.0,148.0
831,193,2011,Kochi Tuskers Kerala,Chennai Super Kings,Kochi Tuskers Kerala,field,Kochi Tuskers Kerala,7.0,0.0,BB McCullum,Nehru Stadium,Normal,D/L,NA,50.0,147.0,126.0
832,192,2011,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,field,Kolkata Knight Riders,8.0,0.0,L Balaji,"Eden Gardens, Kolkata",Normal,Not D/L,NA,51.85,164.0,150.0
833,191,2011,Pune Warriors,Delhi Daredevils,Delhi Daredevils,field,Delhi Daredevils,3.0,0.0,Yuvraj Singh,"Dr DY Patil Sports Academy, Mumbai",Normal,Not D/L,NA,33.33,160.0,148.0
834,190,2011,Deccan Chargers,Punjab Kings,Kings XI Punjab,field,Punjab Kings,8.0,0.0,PC Valthaty,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Normal,Not D/L,NA,30.0,159.0,148.0
835,189,2011,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,bat,Chennai Super Kings,0.0,21.0,MEK Hussey,"MA Chidambaram Stadium, Chepauk, Chennai",Normal,Not D/L,NA,66.67,163.0,150.0
836,188,2011,Kochi Tuskers Kerala,Mumbai Indians,Kochi Tuskers Kerala,field,Kochi Tuskers Kerala,8.0,0.0,BB McCullum,"Wankhede Stadium, Mumbai",Normal,Not D/L,NA,100.0,169.0,159.0
837,187,2011,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,field,Kolkata Knight Riders,9.0,0.0,G Gambhir,"Sawai Mansingh Stadium, Jaipur",Normal,Not D/L,NA,51.85,159.0,145.0
838,186,2011,Deccan Chargers,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Deccan Chargers,0.0,33.0,DW Steyn,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Normal,Not D/L,NA,54.55,159.0,148.0
839,185,2011,Pune Warriors,Kochi Tuskers Kerala,Kochi Tuskers Kerala,bat,Pune Warriors,4.0,0.0,MD Mishra,"Dr DY Patil Sports Academy, Mumbai",Normal,Not D/L,NA,100.0,160.0,148.0
840,184,2011,Punjab Kings,Chennai Super Kings,Kings XI Punjab,field,Punjab Kings,6.0,0.0,PC Valthaty,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Normal,Not D/L,NA,42.86,168.0,157.0
841,183,2011,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,9.0,0.0,SR Tendulkar,"M Chinnaswamy Stadium, Bengaluru",Normal,Not D/L,NA,40.62,171.0,153.0
842,182,2011,Delhi Daredevils,Rajasthan Royals,Delhi Daredevils,bat,Rajasthan Royals,6.0,0.0,SK Warne,"Sawai Mansingh Stadium, Jaipur",Normal,Not D/L,NA,38.89,159.0,145.0
843,181,2011,Deccan Chargers,Kolkata Knight Riders,Kolkata Knight Riders,bat,Kolkata Knight Riders,0.0,9.0,JH Kallis,"Eden Gardens, Kolkata",Normal,Not D/L,NA,22.22,164.0,150.0
844,180,2011,Pune Warriors,Punjab Kings,Kings XI Punjab,bat,Pune Warriors,7.0,0.0,SB Wagh,"Dr DY Patil Sports Academy, Mumbai",Normal,Not D/L,NA,50.0,160.0,148.0
845,179,2011,Delhi Daredevils,Mumbai Indians,Delhi Daredevils,bat,Mumbai Indians,8.0,0.0,SL Malinga,Feroz Shah Kotla,Normal,Not D/L,NA,50.0,162.0,148.0
846,178,2011,Kochi Tuskers Kerala,Royal Challengers Bangalore,Kochi Tuskers Kerala,bat,Royal Challengers Bangalore,6.0,0.0,AB de Villiers,Nehru Stadium,Normal,Not D/L,NA,0.0,147.0,126.0
847,177,2011,Deccan Chargers,Rajasthan Royals,Rajasthan Royals,field,Rajasthan Royals,8.0,0.0,SK Trivedi,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Normal,Not D/L,NA,22.22,159.0,148.0
848,176,2011,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,bat,Chennai Super Kings,0.0,2.0,S Anirudha,"MA Chidambaram Stadium, Chepauk, Chennai",Normal,Not D/L,NA,35.71,163.0,150.0
849,175,2010,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,Chennai Super Kings,0.0,22.0,SK Raina,"Dr DY Patil Sports Academy, Mumbai",Normal,Not D/L,NA,44.44,160.0,148.0
850,174,2010,Deccan Chargers,Royal Challengers Bangalore,Deccan Chargers,bat,Royal Challengers Bangalore,9.0,0.0,A Kumble,"Dr DY Patil Sports Academy, Mumbai",Normal,Not D/L,NA,54.55,160.0,148.0
851,173,2010,Deccan Chargers,Chennai Super Kings,Chennai Super Kings,bat,Chennai Super Kings,0.0,38.0,DE Bollinger,"Dr DY Patil Sports Academy, Mumbai",Normal,Not D/L,NA,40.0,160.0,148.0
852,172,2010,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,0.0,35.0,KA Pollard,"Dr DY Patil Sports Academy, Mumbai",Normal,Not D/L,NA,40.62,160.0,148.0
853,171,2010,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,bat,Kolkata Knight Riders,9.0,0.0,M Kartik,"Eden Gardens, Kolkata",Normal,Not D/L,NA,28.12,164.0,150.0
854,170,2010,Deccan Chargers,Delhi Daredevils,Deccan Chargers,bat,Deccan Chargers,0.0,11.0,A Symonds,Feroz Shah Kotla,Normal,Not D/L,NA,36.36,162.0,148.0
855,169,2010,Punjab Kings,Chennai Super Kings,Chennai Super Kings,field,Chennai Super Kings,6.0,0.0,MS Dhoni,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Normal,Not D/L,NA,42.86,180.0,155.0
856,168,2010,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,bat,Kolkata Knight Riders,8.0,0.0,JD Unadkat,"Eden Gardens, Kolkata",Normal,Not D/L,NA,51.85,164.0,150.0
857,167,2010,Royal Challengers Bangalore,Mumbai Indians,Royal Challengers Bangalore,field,Mumbai Indians,0.0,47.5,R McLaren,"M Chinnaswamy Stadium, Bengaluru",Normal,Not D/L,NA,40.62,171.0,153.0
858,166,2010,Deccan Chargers,Punjab Kings,Deccan Chargers,field,Deccan Chargers,5.0,0.0,RG Sharma,"Himachal Pradesh Cricket Association Stadium, Dharamsala",Normal,Not D/L,NA,30.0,180.0,155.0
859,165,2010,Delhi Daredevils,Chennai Super Kings,Chennai Super Kings,bat,Delhi Daredevils,6.0,0.0,G Gambhir,"MA Chidambaram Stadium, Chepauk, Chennai",Normal,Not D/L,NA,33.33,163.0,150.0
860,164,2010,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,bat,Royal Challengers Bangalore,5.0,0.0,KP Pietersen,"Sawai Mansingh Stadium, Jaipur",Normal,Not D/L,NA,51.72,159.0,145.0
861,163,2010,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,bat,Chennai Super Kings,9.0,0.0,R Ashwin,"MA Chidambaram Stadium, Chepauk, Chennai",Normal,Not D/L,NA,35.71,163.0,150.0
862,162,2010,Delhi Daredevils,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,0.0,39.0,KA Pollard,"Brabourne Stadium, Mumbai",Normal,Not D/L,NA,50.0,179.0,166.0
863,161,2010,Deccan Chargers,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Deccan Chargers,0.0,13.0,Harmeet Singh,"Vidarbha Cricket Association Stadium, Jamtha",Normal,Not D/L,NA,54.55,149.0,145.0
864,160,2010,Rajasthan Royals,Mumbai Indians,Rajasthan Royals,field,Mumbai Indians,0.0,37.0,SR Tendulkar,"Sawai Mansingh Stadium, Jaipur",Normal,Not D/L,NA,44.44,159.0,145.0
865,159,2010,Delhi Daredevils,Punjab Kings,Delhi Daredevils,bat,Punjab Kings,7.0,0.0,PP Chawla,Feroz Shah Kotla,Normal,Not D/L,NA,40.91,162.0,148.0
866,158,2010,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Royal Challengers Bangalore,7.0,0.0,R Vinay Kumar,"M Chinnaswamy Stadium, Bengaluru",Normal,Not D/L,NA,56.25,171.0,153.0
867,157,2010,Deccan Chargers,Chennai Super Kings,Chennai Super Kings,bat,Deccan Chargers,6.0,0.0,RJ Harris,"Vidarbha Cricket Association Stadium, Jamtha",Normal,Not D/L,NA,40.0,149.0,145.0
868,156,2010,Punjab Kings,Mumbai Indians,Mumbai Indians,bat,Punjab Kings,6.0,0.0,KC Sangakkara,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Normal,Not D/L,NA,45.16,168.0,157.0
869,155,2010,Deccan Chargers,Royal Challengers Bangalore,Deccan Chargers,field,Deccan Chargers,7.0,0.0,TL Suman,"M Chinnaswamy Stadium, Bengaluru",Normal,Not D/L,NA,54.55,171.0,153.0
870,154,2010,Kolkata Knight Riders,Delhi Daredevils,Kolkata Knight Riders,bat,Kolkata Knight Riders,0.0,14.0,SC Ganguly,"Eden Gardens, Kolkata",Normal,Not D/L,NA,61.9,164.0,150.0
871,153,2010,Punjab Kings,Rajasthan Royals,Kings XI Punjab,bat,Rajasthan Royals,9.0,0.0,MJ Lumb,"Sawai Mansingh Stadium, Jaipur",Normal,Not D/L,NA,38.46,159.0,145.0
872,152,2010,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,bat,Chennai Super Kings,0.0,24.0,SK Raina,"MA Chidambaram Stadium, Chepauk, Chennai",Normal,Not D/L,NA,44.44,163.0,150.0
873,151,2010,Deccan Chargers,Rajasthan Royals,Rajasthan Royals,bat,Rajasthan Royals,0.0,2.0,SK Warne,"Vidarbha Cricket Association Stadium, Jamtha",Normal,Not D/L,NA,22.22,149.0,145.0
874,150,2010,Delhi Daredevils,Royal Challengers Bangalore,Delhi Daredevils,bat,Delhi Daredevils,0.0,37.0,PD Collingwood,Feroz Shah Kotla,Normal,Not D/L,NA,28.57,162.0,148.0
875,149,2010,Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,bat,Punjab Kings,8.0,0.0,DPMD Jayawardene,"Eden Gardens, Kolkata",Normal,Not D/L,NA,65.62,164.0,150.0
876,148,2010,Deccan Chargers,Mumbai Indians,Mumbai Indians,bat,Mumbai Indians,0.0,47.5,AT Rayudu,"Brabourne Stadium, Mumbai",Normal,Not D/L,NA,40.0,179.0,166.0
877,147,2010,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,bat,Chennai Super Kings,0.0,23.0,M Vijay,"MA Chidambaram Stadium, Chepauk, Chennai",Normal,Not D/L,NA,53.57,163.0,150.0
878,146,2010,Punjab Kings,Royal Challengers Bangalore,Kings XI Punjab,bat,Royal Challengers Bangalore,6.0,0.0,KP Pietersen,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Normal,Not D/L,NA,54.84,168.0,157.0
879,145,2010,Deccan Chargers,Kolkata Knight Riders,Kolkata Knight Riders,bat,Kolkata Knight Riders,0.0,24.0,SC Ganguly,"Eden Gardens, Kolkata",Normal,Not D/L,NA,22.22,164.0,150.0
880,144,2010,Delhi Daredevils,Rajasthan Royals,Delhi Daredevils,bat,Delhi Daredevils,0.0,47.5,KD Karthik,Feroz Shah Kotla,Normal,Not D/L,NA,38.89,162.0,148.0
881,143,2010,Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,bat,Chennai Super Kings,5.0,0.0,M Vijay,"MA Chidambaram Stadium, Chepauk, Chennai",Normal,Not D/L,NA,66.67,163.0,150.0
882,142,2010,Punjab Kings,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,4.0,0.0,SL Malinga,"Brabourne Stadium, Mumbai",Normal,Not D/L,NA,45.16,179.0,166.0
883,141,2010,Kolkata Knight Riders,Delhi Daredevils,Delhi Daredevils,bat,Delhi Daredevils,0.0,40.0,DA Warner,Feroz Shah Kotla,Normal,Not D/L,NA,61.9,162.0,148.0
884,140,2010,Deccan Chargers,Mumbai Indians,Deccan Chargers,field,Mumbai Indians,0.0,41.0,Harbhajan Singh,"Dr DY Patil Sports Academy, Mumbai",Normal,Not D/L,NA,40.0,160.0,148.0
885,139,2010,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,bat,Rajasthan Royals,0.0,17.0,NV Ojha,"Sardar Patel Stadium, Motera",Normal,Not D/L,NA,53.57,163.0,149.0
886,138,2010,Delhi Daredevils,Royal Challengers Bangalore,Royal Challengers Bangalore,field,Delhi Daredevils,0.0,17.0,KM Jadhav,"M Chinnaswamy Stadium, Bengaluru",Normal,Not D/L,NA,28.57,171.0,153.0
887,137,2010,Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,bat,Kolkata Knight Riders,0.0,39.0,MK Tiwary,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",Normal,Not D/L,NA,65.62,168.0,157.0
888,136,2010,Deccan Chargers,Rajasthan Royals,Deccan Chargers,bat,Rajasthan Royals,8.0,0.0,YK Pathan,"Sardar Patel Stadium, Motera",Normal,Not D/L,NA,22.22,163.0,149.0
889,135,2010,Chennai Super Kings,Mumbai Indians,Mumbai Indians,field,Mumbai Indians,5.0,0.0,SR Tendulkar,"Brabourne Stadium, Mumbai",Normal,Not D/L,NA,44.44,179.0,166.0
